ID, CC_area, CC_perimeter, CC_circularity, CC_length, W1, W2, W3, W4, W5, W6, W7
./Trinity/0050269/session_1/anat_1/abide_cc, 636.00, 199.00, 0.201828,  72.0,  27.00, 142.50,  90.75,  65.75,  68.25,  73.00, 168.75
./Trinity/0050270/session_1/anat_1/abide_cc, 539.25, 184.39, 0.199312,  66.0,  16.50, 128.50,  70.25,  67.50,  59.75,  46.50, 150.25
./Trinity/0050271/session_1/anat_1/abide_cc, 817.25, 224.65, 0.203491,  82.5,  32.25, 153.75, 145.75, 103.25,  81.75,  80.50, 220.00
./Trinity/0051132/session_1/anat_1/abide_cc, 668.25, 193.10, 0.225219,  69.0,  14.50, 153.75,  82.75,  79.50,  70.25,  67.50, 200.00
./Trinity/0051133/session_1/anat_1/abide_cc, 546.75, 181.34, 0.208939,  65.5,  11.25, 114.00,  81.25,  63.75,  50.25,  60.50, 165.75
./Trinity/0051134/session_1/anat_1/abide_cc, 649.25, 190.27, 0.225369,  72.0,  11.50, 161.50,  98.25,  76.50,  57.50,  58.75, 185.25
./Trinity/0051135/session_1/anat_1/abide_cc, 684.25, 200.82, 0.213204,  69.5,  28.50, 165.75,  92.75,  77.25,  69.25,  71.75, 179.00
./Trinity/0051136/session_1/anat_1/abide_cc, 771.50, 214.92, 0.209899,  72.0,  33.50, 143.75, 135.75,  82.00,  56.00,  87.25, 233.25
./Trinity/0051137/session_1/anat_1/abide_cc, 598.25, 200.10, 0.187766,  70.0,  23.25, 108.50, 108.75,  66.25,  53.75,  63.50, 174.25
./Trinity/0051138/session_1/anat_1/abide_cc, 632.25, 191.63, 0.216355,  71.0,  17.75, 166.25,  89.25,  81.75,  65.25,  59.50, 152.50
./Trinity/0051139/session_1/anat_1/abide_cc, 532.25, 190.02, 0.185228,  69.5,  22.75, 117.50,  84.50,  65.50,  58.00,  43.75, 140.25
./Trinity/0051140/session_1/anat_1/abide_cc, 621.75, 202.68, 0.190195,  75.5,  21.75, 127.75,  95.50,  65.75,  55.75,  63.25, 192.00
./Trinity/0051141/session_1/anat_1/abide_cc, 841.00, 225.36, 0.208092,  81.0,  24.25, 192.25, 132.75, 109.50,  77.25,  74.00, 231.00
./Trinity/0051142/session_1/anat_1/abide_cc, 697.75, 223.97, 0.174802,  79.5,  18.00, 119.25, 101.75,  77.00,  82.50,  76.50, 222.75
./UCLA_1/0051236/session_1/anat_1/abide_cc, 570.50, 203.22, 0.173599,  72.5,  27.25, 123.00,  81.50,  70.50,  54.25,  42.25, 171.75
./UCLA_1/0051201/session_1/anat_1/abide_cc, 563.25, 178.61, 0.221870,  64.5,  18.25, 140.25,  70.50,  67.50,  55.75,  48.25, 162.75
./UCLA_1/0051202/session_1/anat_1/abide_cc, 637.75, 191.61, 0.218285,  69.5,  15.75, 168.75,  92.25,  85.25,  65.50,  43.00, 167.25
./UCLA_1/0051203/session_1/anat_1/abide_cc, 519.75, 181.56, 0.198136,  65.0,  19.00, 127.00,  78.25,  63.00,  51.25,  41.75, 139.50
./UCLA_1/0051204/session_1/anat_1/abide_cc, 550.75, 168.56, 0.243588,  59.0,   8.25, 140.50,  87.50,  61.00,  54.50,  49.75, 149.25
./UCLA_1/0051205/session_1/anat_1/abide_cc, 706.25, 204.53, 0.212154,  71.5,  13.25, 165.25,  96.00,  83.25,  66.00,  59.50, 223.00
./UCLA_1/0051206/session_1/anat_1/abide_cc, 755.75, 211.87, 0.211560,  75.0,  23.75, 158.50, 121.00,  94.00,  73.50,  65.75, 219.25
./UCLA_1/0051207/session_1/anat_1/abide_cc, 490.25, 176.27, 0.198283,  65.0,  14.75, 112.00,  60.25,  56.00,  54.00,  44.50, 148.75
./UCLA_1/0051208/session_1/anat_1/abide_cc, 538.50, 179.85, 0.209200,  64.0,  12.25,  99.75,  91.75,  62.25,  52.25,  50.75, 169.50
./UCLA_1/0051209/session_1/anat_1/abide_cc, 483.00, 185.51, 0.176370,  66.5,  15.75, 117.25,  74.25,  54.25,  46.50,  38.75, 136.25
./UCLA_1/0051210/session_1/anat_1/abide_cc, 787.00, 212.51, 0.218991,  79.5,  19.75, 186.00, 109.00,  95.75,  71.50,  71.25, 233.75
./UCLA_1/0051211/session_1/anat_1/abide_cc, 573.00, 188.92, 0.201739,  64.5,  23.00, 145.25,  76.25,  78.25,  59.75,  40.00, 150.50
./UCLA_1/0051212/session_1/anat_1/abide_cc, 655.50, 208.00, 0.190404,  75.5,  23.25, 133.25, 108.50,  77.25,  56.75,  57.50, 199.00
./UCLA_1/0051213/session_1/anat_1/abide_cc, 503.25, 170.07, 0.218632,  59.5,  14.25, 111.75,  72.25,  49.75,  46.50,  46.50, 162.25
./UCLA_1/0051214/session_1/anat_1/abide_cc, 495.75, 180.42, 0.191388,  64.5,  13.25, 117.75,  65.25,  58.25,  49.50,  32.75, 159.00
./UCLA_1/0051215/session_1/anat_1/abide_cc, 616.00, 191.15, 0.211866,  66.0,  18.00, 127.00,  95.25,  64.25,  56.75,  54.75, 200.00
./UCLA_1/0051216/session_1/anat_1/abide_cc, 539.25, 196.58, 0.175355,  68.5,  21.50, 121.75,  96.00,  68.50,  51.75,  38.75, 141.00
./UCLA_1/0051217/session_1/anat_1/abide_cc, 509.00, 201.80, 0.157063,  72.0,  15.50,  90.75,  83.50,  50.75,  46.00,  43.50, 179.00
./UCLA_1/0051218/session_1/anat_1/abide_cc, 619.25, 191.17, 0.212937,  67.0,  26.50, 137.25,  97.00,  74.00,  55.75,  59.25, 169.50
./UCLA_1/0051219/session_1/anat_1/abide_cc, 455.25, 171.78, 0.193868,  63.5,  15.25,  88.50,  82.00,  59.25,  43.00,  34.25, 133.00
./UCLA_1/0051220/session_1/anat_1/abide_cc, 357.25, 154.45, 0.188201,  60.5,   6.50,  79.00,  47.25,  31.50,  29.50,  36.00, 127.50
./UCLA_1/0051221/session_1/anat_1/abide_cc, 553.50, 205.44, 0.164802,  74.5,  26.00, 119.75,  86.75,  64.50,  58.25,  40.50, 157.75
./UCLA_1/0051222/session_1/anat_1/abide_cc, 622.25, 202.41, 0.190860,  69.5,  26.50, 121.75, 110.75,  79.00,  64.00,  41.00, 179.25
./UCLA_1/0051223/session_1/anat_1/abide_cc, 544.00, 182.85, 0.204458,  63.0,  14.00, 113.75,  74.50,  54.25,  56.75,  53.25, 177.50
./UCLA_1/0051224/session_1/anat_1/abide_cc, 744.75, 201.22, 0.231149,  73.0,  22.25, 178.00,  91.25,  84.75,  74.25,  75.75, 218.50
./UCLA_1/0051225/session_1/anat_1/abide_cc, 464.25, 181.63, 0.176840,  66.0,  10.50,  99.50,  88.00,  60.50,  50.75,  36.75, 118.25
./UCLA_1/0051226/session_1/anat_1/abide_cc, 449.00, 172.25, 0.190176,  64.0,  13.50, 110.75,  61.25,  50.50,  43.50,  34.50, 135.00
./UCLA_1/0051227/session_1/anat_1/abide_cc, 629.25, 218.94, 0.164954,  76.5,  37.25, 130.75, 100.00,  70.00,  52.75,  51.00, 187.50
./UCLA_1/0051228/session_1/anat_1/abide_cc, 511.50, 178.27, 0.202261,  65.0,  10.25, 120.00,  75.75,  57.00,  48.25,  42.75, 157.50
./UCLA_1/0051229/session_1/anat_1/abide_cc, 457.25, 184.53, 0.168743,  63.5,  13.50,  91.00,  80.00,  59.25,  51.00,  31.25, 131.25
./UCLA_1/0051230/session_1/anat_1/abide_cc, 688.25, 197.75, 0.221163,  69.0,  23.00, 130.00,  81.25,  75.50,  78.00,  70.75, 229.75
./UCLA_1/0051231/session_1/anat_1/abide_cc, 501.00, 173.54, 0.209051,  63.5,  10.50, 106.25,  73.00,  59.50,  51.50,  37.50, 162.75
./UCLA_1/0051234/session_1/anat_1/abide_cc, 539.75, 203.27, 0.164160,  76.0,  18.00, 118.50,  86.75,  58.50,  41.75,  42.25, 174.00
./UCLA_1/0051235/session_1/anat_1/abide_cc, 502.25, 191.44, 0.172215,  69.5,  18.00, 127.75,  80.50,  58.50,  49.00,  33.50, 135.00
./UCLA_1/0051237/session_1/anat_1/abide_cc, 574.25, 194.34, 0.191071,  71.0,  18.50, 142.50,  72.50,  67.25,  58.75,  48.00, 166.75
./UCLA_1/0051238/session_1/anat_1/abide_cc, 549.25, 191.00, 0.189206,  66.0,  20.50, 124.00,  86.00,  63.50,  50.50,  50.75, 154.00
./UCLA_1/0051239/session_1/anat_1/abide_cc, 626.25, 207.63, 0.182546,  75.0,  27.00, 130.25, 101.50,  72.25,  59.75,  53.25, 182.25
./UCLA_1/0051240/session_1/anat_1/abide_cc, 565.75, 196.32, 0.184466,  70.5,  20.50, 130.00,  95.50,  63.25,  45.50,  36.75, 174.25
./UCLA_1/0051241/session_1/anat_1/abide_cc, 544.50, 178.68, 0.214313,  63.0,  12.25, 143.50,  74.00,  60.00,  49.50,  52.25, 153.00
./UCLA_1/0051248/session_1/anat_1/abide_cc, 533.00, 184.80, 0.196119,  65.5,  27.50, 112.75,  81.75,  64.00,  54.25,  44.75, 148.00
./UCLA_1/0051249/session_1/anat_1/abide_cc, 545.75, 192.12, 0.185813,  67.5,  19.00, 126.50,  88.50,  62.25,  56.25,  40.25, 153.00
./UCLA_1/0051250/session_1/anat_1/abide_cc, 630.25, 206.46, 0.185803,  73.5,  22.50, 126.50, 106.75,  75.75,  60.00,  57.50, 181.25
./UCLA_1/0051251/session_1/anat_1/abide_cc, 538.25, 197.12, 0.174080,  65.0,  23.50, 117.25,  71.25,  55.50,  49.00,  47.75, 174.00
./UCLA_1/0051252/session_1/anat_1/abide_cc, 591.75, 193.63, 0.198334,  69.5,  20.00, 163.50,  74.75,  65.75,  57.50,  57.50, 152.75
./UCLA_1/0051253/session_1/anat_1/abide_cc, 662.50, 196.63, 0.215324,  70.5,  25.75, 152.50,  95.75,  71.00,  59.50,  62.00, 196.00
./UCLA_1/0051254/session_1/anat_1/abide_cc, 637.25, 210.70, 0.180377,  76.0,  21.50, 133.00, 105.25,  74.00,  56.25,  62.25, 185.00
./UCLA_1/0051255/session_1/anat_1/abide_cc, 515.75, 171.97, 0.219140,  62.5,  14.75, 121.00,  75.00,  68.00,  52.75,  45.25, 139.00
./UCLA_1/0051256/session_1/anat_1/abide_cc, 579.25, 195.51, 0.190432,  73.5,  16.50, 162.75,  87.50,  76.00,  60.00,  40.25, 136.25
./UCLA_1/0051257/session_1/anat_1/abide_cc, 618.25, 207.07, 0.181199,  73.5,  19.25, 137.75, 102.00,  67.75,  64.75,  46.75, 180.00
./UCLA_1/0051258/session_1/anat_1/abide_cc, 525.75, 197.97, 0.168567,  74.0,  19.25, 109.25,  85.75,  69.50,  49.50,  40.75, 151.75
./UCLA_1/0051259/session_1/anat_1/abide_cc, 568.50, 193.53, 0.190740,  71.0,  14.25, 138.25,  76.50,  80.25,  59.75,  50.25, 149.25
./UCLA_1/0051260/session_1/anat_1/abide_cc, 459.25, 188.73, 0.162020,  73.0,   3.25, 123.25,  63.50,  58.50,  51.75,  33.50, 125.50
./UCLA_1/0051261/session_1/anat_1/abide_cc, 554.00, 197.44, 0.178589,  70.0,  30.25, 130.00,  82.00,  61.50,  55.25,  42.75, 152.25
./UCLA_1/0051262/session_1/anat_1/abide_cc, 595.00, 214.12, 0.163090,  73.5,  22.50, 102.00, 112.25,  60.00,  58.00,  47.75, 192.50
./UCLA_1/0051263/session_1/anat_1/abide_cc, 527.25, 188.20, 0.187071,  68.5,  29.00, 122.75,  73.00,  62.00,  50.00,  42.50, 148.00
./UCLA_1/0051264/session_1/anat_1/abide_cc, 509.75, 180.15, 0.197387,  66.0,  18.25, 116.50,  70.25,  59.25,  52.50,  44.00, 149.00
./UCLA_1/0051265/session_1/anat_1/abide_cc, 555.25, 200.34, 0.173849,  72.0,  22.00, 108.75,  83.25,  62.00,  55.75,  48.75, 174.75
./UCLA_1/0051266/session_1/anat_1/abide_cc, 585.25, 208.19, 0.169685,  75.0,  26.00, 121.25,  90.50,  62.00,  59.50,  54.50, 171.50
./UCLA_1/0051267/session_1/anat_1/abide_cc, 489.75, 188.88, 0.172505,  72.5,  11.50, 109.50,  77.75,  60.50,  47.25,  36.50, 146.75
./UCLA_1/0051268/session_1/anat_1/abide_cc, 590.00, 195.51, 0.193966,  74.0,   8.00, 127.25,  88.00,  71.25,  60.50,  52.00, 183.00
./UCLA_1/0051269/session_1/anat_1/abide_cc, 676.75, 209.94, 0.192943,  76.0,  16.75, 147.00,  94.00,  71.50,  66.25,  70.50, 210.75
./UCLA_1/0051271/session_1/anat_1/abide_cc, 614.50, 196.92, 0.199129,  72.0,  19.25, 144.50, 105.25,  71.25,  56.50,  44.00, 173.75
./UCLA_1/0051272/session_1/anat_1/abide_cc, 517.75, 185.02, 0.190052,  68.0,  19.00, 111.50,  79.00,  63.50,  51.00,  42.00, 151.75
./UCLA_1/0051273/session_1/anat_1/abide_cc, 544.25, 188.97, 0.191515,  65.5,  21.50, 107.00, 101.25,  68.00,  49.75,  37.00, 159.75
./UCLA_1/0051274/session_1/anat_1/abide_cc, 581.75, 180.20, 0.225142,  64.5,  15.75, 129.75,  73.75,  68.50,  53.50,  49.25, 191.25
./UCLA_1/0051275/session_1/anat_1/abide_cc, 501.00, 169.83, 0.218277,  62.5,  11.50, 122.50,  61.75,  64.50,  51.25,  38.50, 151.00
./UCLA_1/0051276/session_1/anat_1/abide_cc, 545.25, 180.51, 0.210283,  67.0,  17.75, 126.25,  87.50,  72.00,  54.25,  48.50, 139.00
./UCLA_1/0051277/session_1/anat_1/abide_cc, 629.75, 202.75, 0.192507,  70.5,  26.50, 140.75, 118.25,  77.75,  62.00,  46.00, 158.50
./UCLA_1/0051278/session_1/anat_1/abide_cc, 606.75, 182.54, 0.228827,  64.0,  21.25, 154.50,  83.75,  69.75,  56.00,  44.50, 177.00
./UCLA_1/0051279/session_1/anat_1/abide_cc, 688.25, 206.92, 0.201992,  75.0,  31.25, 164.25, 102.25,  73.00,  58.50,  64.50, 194.50
./UCLA_1/0051280/session_1/anat_1/abide_cc, 515.50, 202.60, 0.157817,  70.0,  32.75, 105.00,  76.75,  67.00,  51.75,  38.75, 143.50
./UCLA_1/0051281/session_1/anat_1/abide_cc, 569.25, 189.63, 0.198927,  69.0,  26.25, 143.50,  71.25,  57.75,  55.00,  52.50, 163.00
./UCLA_1/0051282/session_1/anat_1/abide_cc, 461.75, 184.83, 0.169849,  67.5,  17.50,  98.50,  80.75,  52.50,  40.25,  36.75, 135.50
./UCLA_2/0051291/session_1/anat_1/abide_cc, 601.50, 206.49, 0.177277,  77.0,  17.25, 147.50,  94.00,  73.25,  57.50,  38.00, 174.00
./UCLA_2/0051292/session_1/anat_1/abide_cc, 563.25, 194.37, 0.187354,  70.5,  16.25, 116.00,  84.75,  70.25,  51.25,  43.25, 181.50
./UCLA_2/0051293/session_1/anat_1/abide_cc, 449.25, 172.97, 0.188684,  63.0,  12.00, 100.25,  58.50,  64.25,  55.00,  34.00, 125.25
./UCLA_2/0051294/session_1/anat_1/abide_cc, 555.00, 183.32, 0.207537,  64.0,  17.25, 138.50,  83.00,  64.00,  55.00,  41.25, 156.00
./UCLA_2/0051295/session_1/anat_1/abide_cc, 590.00, 194.82, 0.195335,  68.0,  17.50, 128.75,  89.25,  62.50,  58.75,  66.25, 167.00
./UCLA_2/0051297/session_1/anat_1/abide_cc, 607.50, 194.92, 0.200921,  69.5,  18.25, 128.75,  75.75,  66.00,  63.25,  58.00, 197.50
./UCLA_2/0051298/session_1/anat_1/abide_cc, 595.00, 205.80, 0.176533,  76.0,  28.75, 136.00,  91.25,  72.50,  62.50,  55.50, 148.50
./UCLA_2/0051299/session_1/anat_1/abide_cc, 611.25, 194.05, 0.203996,  72.5,  14.75, 172.00,  82.50,  75.75,  61.00,  45.00, 160.25
./UCLA_2/0051300/session_1/anat_1/abide_cc, 603.25, 187.85, 0.214818,  68.5,  23.00, 146.25,  82.50,  66.25,  57.25,  58.25, 169.75
./UCLA_2/0051301/session_1/anat_1/abide_cc, 502.00, 177.75, 0.199656,  63.5,  15.50, 113.00,  80.00,  65.75,  63.00,  51.00, 113.75
./UCLA_2/0051302/session_1/anat_1/abide_cc, 584.00, 208.53, 0.168765,  74.0,  29.00, 120.50,  89.25,  70.50,  53.00,  54.00, 167.75
./UCLA_2/0051303/session_1/anat_1/abide_cc, 654.75, 216.26, 0.175930,  71.5,  28.25, 118.25, 101.25,  69.50,  67.00,  67.25, 203.25
./UCLA_2/0051304/session_1/anat_1/abide_cc, 687.75, 218.26, 0.181425,  75.0,  36.75, 138.00, 113.75,  77.00,  64.75,  65.75, 191.75
./UCLA_2/0051305/session_1/anat_1/abide_cc, 579.00, 184.32, 0.214169,  68.0,  10.00, 140.25,  94.75,  57.00,  48.00,  57.00, 172.00
./UCLA_2/0051306/session_1/anat_1/abide_cc, 527.75, 189.44, 0.184800,  70.0,  17.75, 122.00,  69.25,  62.25,  48.25,  48.50, 159.75
./UCLA_2/0051307/session_1/anat_1/abide_cc, 517.75, 186.75, 0.186551,  66.0,  16.25, 116.50,  75.25,  64.75,  56.75,  41.25, 147.00
./UCLA_2/0051308/session_1/anat_1/abide_cc, 733.75, 207.46, 0.214235,  73.5,  24.00, 186.50, 103.75,  81.00,  61.50,  71.25, 205.75
./UCLA_2/0051309/session_1/anat_1/abide_cc, 548.00, 181.32, 0.209465,  67.5,  11.00, 151.50,  70.50,  65.25,  50.50,  44.75, 154.50
./UCLA_2/0051311/session_1/anat_1/abide_cc, 600.25, 188.39, 0.212537,  63.5,  21.25, 130.25,  89.00,  68.50,  63.50,  45.50, 182.25
./UCLA_2/0051312/session_1/anat_1/abide_cc, 484.25, 188.63, 0.171022,  64.0,  18.00, 113.50,  90.75,  55.50,  44.00,  36.25, 126.25
./UCLA_2/0051313/session_1/anat_1/abide_cc, 630.00, 204.51, 0.189288,  75.5,  18.00, 126.00,  93.50,  81.00,  64.25,  52.25, 195.00
./UCLA_2/0051314/session_1/anat_1/abide_cc, 457.25, 200.17, 0.143410,  71.5,  19.25,  87.75,  84.75,  47.75,  39.00,  30.75, 148.00
./UCLA_2/0051315/session_1/anat_1/abide_cc, 719.75, 203.63, 0.218124,  71.5,  22.00, 207.75,  79.00,  76.50,  65.50,  54.75, 214.25
./UCLA_2/0051316/session_1/anat_1/abide_cc, 546.75, 182.68, 0.205878,  67.0,   8.00, 159.75,  69.25,  59.25,  50.50,  44.75, 155.25
./UCLA_2/0051317/session_1/anat_1/abide_cc, 487.50, 181.32, 0.186340,  64.0,  23.00, 109.75,  66.75,  52.00,  44.50,  41.75, 149.75
./UM_1/0050301/session_1/anat_1/abide_cc, 767.25, 193.49, 0.257534,  71.0,  12.00, 214.00, 104.00,  94.00,  80.75,  60.50, 202.00
./UM_1/0050329/session_1/anat_1/abide_cc, 677.00, 219.92, 0.175895,  78.5,  30.00, 112.50, 116.00,  87.75,  73.50,  56.25, 201.00
./UM_1/0050353/session_1/anat_1/abide_cc, 463.75, 207.41, 0.135468,  67.5,  41.75,  79.50,  73.50,  48.00,  44.75,  35.25, 141.00
./UM_1/0050272/session_1/anat_1/abide_cc, 503.25, 197.77, 0.161681,  71.0,  17.25, 124.25,  64.50,  63.25,  58.25,  40.75, 135.00
./UM_1/0050273/session_1/anat_1/abide_cc, 501.25, 188.46, 0.177349,  69.0,  12.25, 104.75,  75.25,  59.75,  48.25,  38.75, 162.25
./UM_1/0050274/session_1/anat_1/abide_cc, 597.50, 198.46, 0.190636,  72.0,  16.75, 121.25,  96.00,  70.50,  59.50,  54.50, 179.00
./UM_1/0050275/session_1/anat_1/abide_cc, 389.00, 173.61, 0.162184,  64.0,   7.75,  71.25,  68.25,  42.50,  41.75,  32.50, 125.00
./UM_1/0050276/session_1/anat_1/abide_cc, 714.75, 205.94, 0.211769,  74.0,  19.50, 146.75, 117.75,  88.00,  77.75,  62.50, 202.50
./UM_1/0050277/session_1/anat_1/abide_cc, 743.25, 215.29, 0.201514,  72.5,  32.00, 170.50, 114.25,  82.50,  63.25,  62.50, 218.25
./UM_1/0050278/session_1/anat_1/abide_cc, 459.00, 195.20, 0.151384,  73.0,  13.25, 112.50,  79.50,  54.75,  45.75,  36.50, 116.75
./UM_1/0050279/session_1/anat_1/abide_cc, 618.50, 188.07, 0.219730,  67.0,  19.75, 125.25,  84.00,  76.00,  71.50,  55.00, 187.00
./UM_1/0050280/session_1/anat_1/abide_cc, 491.75, 164.25, 0.229067,  59.0,  14.50, 128.75,  64.25,  58.50,  50.75,  44.50, 130.50
./UM_1/0050281/session_1/anat_1/abide_cc, 509.50, 182.02, 0.193239,  66.0,  12.25, 119.00,  87.50,  62.75,  49.50,  46.25, 132.25
./UM_1/0050282/session_1/anat_1/abide_cc, 641.50, 197.92, 0.205783,  72.0,   9.75, 150.50,  79.50,  74.50,  65.25,  59.00, 203.00
./UM_1/0050283/session_1/anat_1/abide_cc, 468.25, 165.25, 0.215489,  58.5,  12.50, 115.75,  61.25,  51.75,  45.00,  39.50, 142.50
./UM_1/0050284/session_1/anat_1/abide_cc, 505.75, 183.90, 0.187918,  68.5,  11.50, 102.25,  75.25,  53.75,  44.75,  49.00, 169.25
./UM_1/0050285/session_1/anat_1/abide_cc, 366.25, 163.27, 0.172659,  59.5,  11.25,  82.00,  59.50,  40.50,  43.50,  36.25,  93.25
./UM_1/0050286/session_1/anat_1/abide_cc, 618.50, 188.07, 0.219730,  67.0,  19.75, 125.25,  84.00,  76.00,  71.50,  55.00, 187.00
./UM_1/0050287/session_1/anat_1/abide_cc, 610.00, 208.22, 0.176810,  77.5,  18.00, 138.75,  95.75,  67.25,  57.50,  46.50, 186.25
./UM_1/0050288/session_1/anat_1/abide_cc, 451.50, 198.63, 0.143805,  74.5,   9.00,  75.00,  86.50,  58.00,  43.00,  40.50, 139.50
./UM_1/0050289/session_1/anat_1/abide_cc, 471.25, 202.02, 0.145108,  68.5,  16.50,  86.00,  83.50,  51.50,  43.25,  38.25, 152.25
./UM_1/0050290/session_1/anat_1/abide_cc, 581.75, 195.10, 0.192066,  70.5,  25.25, 129.25, 107.25,  70.75,  47.25,  44.50, 157.50
./UM_1/0050291/session_1/anat_1/abide_cc, 508.00, 173.35, 0.212443,  64.5,  10.00, 115.25,  67.50,  54.25,  45.25,  41.50, 174.25
./UM_1/0050292/session_1/anat_1/abide_cc, 402.50, 178.34, 0.159033,  64.5,   9.00,  77.75,  81.50,  50.75,  39.50,  27.50, 116.50
./UM_1/0050293/session_1/anat_1/abide_cc, 605.25, 197.02, 0.195932,  70.5,  28.00, 134.75,  91.00,  70.00,  56.25,  51.75, 173.50
./UM_1/0050294/session_1/anat_1/abide_cc, 655.50, 196.63, 0.213048,  69.0,  23.50, 182.50,  78.25,  71.00,  68.00,  54.50, 177.75
./UM_1/0050295/session_1/anat_1/abide_cc, 490.75, 185.73, 0.178772,  68.0,  14.50,  91.00,  89.25,  59.25,  43.50,  38.25, 155.00
./UM_1/0050296/session_1/anat_1/abide_cc, 496.00, 181.92, 0.188327,  65.0,  13.00,  86.25,  85.00,  58.50,  57.50,  47.00, 148.75
./UM_1/0050297/session_1/anat_1/abide_cc, 527.50, 191.44, 0.180873,  71.5,  13.50,  85.25,  86.25,  60.25,  53.50,  53.75, 175.00
./UM_1/0050298/session_1/anat_1/abide_cc, 420.25, 175.90, 0.170675,  65.5,   7.75,  97.25,  77.25,  49.25,  44.75,  33.50, 110.50
./UM_1/0050299/session_1/anat_1/abide_cc, 385.25, 179.20, 0.150763,  68.5,   4.50,  69.75,  71.00,  50.00,  34.50,  29.75, 125.75
./UM_1/0050300/session_1/anat_1/abide_cc, 361.00, 165.81, 0.165002,  64.5,   4.50,  69.25,  68.75,  47.25,  34.50,  25.25, 111.50
./UM_1/0050330/session_1/anat_1/abide_cc, 542.00, 197.41, 0.174773,  64.0,  21.75, 111.50,  81.50,  59.50,  53.75,  39.50, 174.50
./UM_1/0050331/session_1/anat_1/abide_cc, 795.75, 217.12, 0.212130,  80.0,  13.25, 172.25, 108.25,  99.75,  78.75,  84.50, 239.00
./UM_1/0050332/session_1/anat_1/abide_cc, 620.75, 175.12, 0.254349,  62.5,  12.75, 178.75,  72.75,  73.50,  60.00,  52.00, 171.00
./UM_1/0050333/session_1/anat_1/abide_cc, 692.25, 214.70, 0.188712,  71.0,  23.50, 141.25, 108.25,  80.00,  67.75,  67.25, 204.25
./UM_1/0050334/session_1/anat_1/abide_cc, 479.00, 183.56, 0.178644,  69.5,   2.00, 107.25,  56.25,  58.50,  53.25,  37.75, 164.00
./UM_1/0050335/session_1/anat_1/abide_cc, 551.00, 181.73, 0.209653,  66.5,  16.50, 138.75,  77.50,  72.75,  56.25,  40.50, 148.75
./UM_1/0050336/session_1/anat_1/abide_cc, 566.50, 184.85, 0.208333,  68.0,  13.75, 135.25,  75.75,  62.25,  58.75,  51.50, 169.25
./UM_1/0050337/session_1/anat_1/abide_cc, 469.75, 172.20, 0.199081,  64.5,   8.50,  88.50,  66.50,  63.25,  48.50,  43.50, 151.00
./UM_1/0050338/session_1/anat_1/abide_cc, 463.50, 169.59, 0.202517,  60.5,  21.00,  94.25,  88.00,  62.00,  48.50,  39.00, 110.75
./UM_1/0050339/session_1/anat_1/abide_cc, 755.25, 205.51, 0.224717,  73.5,  29.00, 146.50, 123.50,  86.00,  73.50,  74.00, 222.75
./UM_1/0050340/session_1/anat_1/abide_cc, 594.25, 188.61, 0.209917,  69.5,  10.75, 170.75,  84.75,  66.25,  59.25,  42.00, 160.50
./UM_1/0050341/session_1/anat_1/abide_cc, 574.50, 202.48, 0.176090,  73.0,  14.00,  90.00,  89.50,  64.00,  56.75,  58.50, 201.75
./UM_1/0050342/session_1/anat_1/abide_cc, 543.75, 195.39, 0.178983,  71.5,  22.75, 113.00,  97.25,  62.00,  59.25,  38.75, 150.75
./UM_1/0050343/session_1/anat_1/abide_cc, 489.50, 179.18, 0.191605,  68.0,  10.50, 114.75,  76.75,  55.75,  52.75,  38.00, 141.00
./UM_1/0050344/session_1/anat_1/abide_cc, 671.50, 186.20, 0.243397,  67.0,  21.75, 146.25,  80.75,  89.75,  77.75,  58.00, 197.25
./UM_1/0050345/session_1/anat_1/abide_cc, 564.50, 206.41, 0.166500,  73.5,  14.75, 116.75,  78.75,  64.25,  57.75,  43.00, 189.25
./UM_1/0050346/session_1/anat_1/abide_cc, 633.50, 211.61, 0.177780,  75.5,  25.00, 144.50,  83.75,  72.00,  67.50,  44.25, 196.50
./UM_1/0050347/session_1/anat_1/abide_cc, 651.25, 195.80, 0.213462,  69.0,  20.00, 126.25,  97.50,  76.00,  65.75,  56.00, 209.75
./UM_1/0050348/session_1/anat_1/abide_cc, 573.75, 178.32, 0.226749,  64.0,  14.00, 119.50,  91.75,  67.75,  58.75,  50.50, 171.50
./UM_1/0050349/session_1/anat_1/abide_cc, 674.00, 201.70, 0.208185,  73.5,  24.00, 163.00,  94.75,  80.75,  64.50,  61.75, 185.25
./UM_1/0050350/session_1/anat_1/abide_cc, 720.50, 228.87, 0.172843,  82.5,  44.50, 147.00, 113.00,  84.25,  69.50,  58.50, 203.75
./UM_1/0050351/session_1/anat_1/abide_cc, 656.75, 203.70, 0.198893,  75.5,  18.25, 146.25,  93.50,  84.75,  68.75,  62.25, 183.00
./UM_1/0050352/session_1/anat_1/abide_cc, 685.75, 237.43, 0.152864,  74.5,  38.25, 116.25,  89.25,  65.00,  59.00,  49.75, 268.25
./UM_1/0050302/session_1/anat_1/abide_cc, 493.75, 180.20, 0.191085,  66.0,  11.75, 116.50,  79.75,  60.25,  43.25,  39.25, 143.00
./UM_1/0050303/session_1/anat_1/abide_cc, 494.75, 199.58, 0.156084,  67.5,  17.25,  93.00,  88.25,  49.50,  48.50,  45.75, 152.50
